jobID,cores,memory,CPU time,time,datfile,datdist seed,Npoints,Nwout,model,input_size,hidden_size,output_size,num_layers,Nparams,nT,optimizer,Nepochs,shuffle,LR,final epochs,epoch min VAL,RMSE tra,RMSE val,RMSE tes,RMSE ftes,R tra,R val,R tes,R ftes
34105,8,190.07 MB,00:09:49,00:10:00,data_santafe1.dat,4,1980,5,GRUModel,1,2,1,1,33,20,Adam,2000,True,0.001,1966.0,1872.0,0.0265375990420579,0.0336971916258335,0.0458478666841983,0.0313312895596027,0.9887207691840773,0.9826700963905364,0.9771753838991328,0.988866935238781
34106,8,186.89 MB,00:09:58,00:10:09,data_santafe1.dat,4,1980,5,GRUModel,1,2,1,1,33,20,Adam,2000,True,0.001,2000.0,1064.0,0.02648572175722,0.02424454541231,0.0320634692907333,0.0244578570127487,0.9889589019186346,0.9907195040827186,0.9898996609792376,0.9934848845300888
34107,8,190.81 MB,00:09:58,00:10:09,data_santafe1.dat,4,1980,5,GRUModel,1,2,1,1,33,20,Adam,2000,True,0.001,2000.0,1997.0,0.0214181663583183,0.0251127363988135,0.0294195152819156,0.0237246695905923,0.9925502133290954,0.9904414163667264,0.9907704985359684,0.9936816627046804
34108,8,189.03 MB,00:09:59,00:10:10,data_santafe1.dat,4,1980,5,GRUModel,1,2,1,1,33,20,Adam,2000,True,0.001,2000.0,840.0,0.0257759978316461,0.0294413797003022,0.0365905649960041,0.027187630534172,0.9896531584195974,0.98630039344883,0.9856648258098648,0.9918147522352772
34109,8,188.91 MB,00:09:57,00:10:08,data_santafe1.dat,4,1980,5,GRUModel,1,2,1,1,33,20,Adam,2000,True,0.001,2000.0,682.0,0.0358865940262659,0.0423121626212589,0.051952838897705,0.0407759808003902,0.979253610270488,0.971158292326444,0.9709567203751398,0.981319068190821
34110,8,187.01 MB,00:09:49,00:10:00,data_santafe1.dat,4,1980,5,GRUModel,1,2,1,1,33,20,Adam,2000,True,0.001,1968.0,832.0,0.0260009299963712,0.0332228019833564,0.050084363669157,0.034727431833744,0.9890226688279812,0.9830118688486352,0.9727499877423964,0.9863768396132216
34111,8,190.89 MB,00:09:49,00:10:00,data_santafe1.dat,4,1980,5,GRUModel,1,2,1,1,33,20,Adam,2000,True,0.001,1963.0,1934.0,0.0213640816509723,0.0217361282557249,0.02669526822865,0.0221767071634531,0.9927750918700043,0.992989612199762,0.9928383243619232,0.9948730866134264
34112,8,190.62 MB,00:09:49,00:10:00,data_santafe1.dat,4,1980,5,GRUModel,1,2,1,1,33,20,Adam,2000,True,0.001,1975.0,1971.0,0.0258212611079216,0.0200098250061273,0.026893088594079,0.0203019008040428,0.98910994074029,0.9938817667771044,0.9926002097031672,0.9954179976861868
34113,8,190.82 MB,00:09:49,00:10:00,data_santafe1.dat,4,1980,5,GRUModel,1,2,1,1,33,20,Adam,2000,True,0.001,1980.0,628.0,0.0263830889016389,0.0309632886201143,0.0439708679914474,0.032609973102808,0.988673569198072,0.9853027186615227,0.9794972469143468,0.9885090769486644
34114,8,191.07 MB,00:09:49,00:10:00,data_santafe1.dat,4,1980,5,GRUModel,1,2,1,1,33,20,Adam,2000,True,0.001,1978.0,1872.0,0.0237658470869064,0.0299593452364206,0.0408230125904083,0.0293116625398397,0.9908071458694566,0.98624600066961,0.9821217459753332,0.9904193457917284
34115,8,188.75 MB,00:04:40,00:04:44,data_santafe5.dat,4,1980,5,VanillaRNN,1,4,1,1,33,20,Adam,2000,True,0.001,2000.0,1992.0,0.023129804493342,0.0339860879582452,0.0724688097834587,0.0712108388543129,0.9916280915336682,0.9841987255772529,0.9423416259595072,0.9418469269800368
34116,8,187.44 MB,00:04:43,00:04:47,data_santafe5.dat,4,1980,5,VanillaRNN,1,4,1,1,33,20,Adam,2000,True,0.001,2000.0,1193.0,0.0481180634325945,0.049871152883592,0.0873833000659942,0.0721975043416023,0.9633364439168708,0.962131963916937,0.9165797750088333,0.9411857113593752
34117,8,190.59 MB,00:04:40,00:04:43,data_santafe5.dat,4,1980,5,VanillaRNN,1,4,1,1,33,20,Adam,2000,True,0.001,2000.0,1965.0,0.0367296809210119,0.0471992054055788,0.0670904889702797,0.0665437802672386,0.9779239441973212,0.9661174151706904,0.9531644361758894,0.94903311824984
34118,8,187.94 MB,00:04:42,00:04:46,data_santafe5.dat,4,1980,5,VanillaRNN,1,4,1,1,33,20,Adam,2000,True,0.001,2000.0,684.0,0.0491640846290387,0.0514654073463424,0.0846401304006576,0.071642518043518,0.9606178470398864,0.9614774418072872,0.920144296485446,0.940711620905535
34119,8,189.44 MB,00:04:42,00:04:46,data_santafe5.dat,4,1980,5,VanillaRNN,1,4,1,1,33,20,Adam,2000,True,0.001,2000.0,1979.0,0.0312151603917613,0.0564260688463546,0.0581086464226245,0.0721975341439247,0.9843351665624246,0.948777824500515,0.9655900548084716,0.9404033608464676
34120,8,187.43 MB,00:04:44,00:04:47,data_santafe5.dat,4,1980,5,VanillaRNN,1,4,1,1,33,20,Adam,2000,True,0.001,2000.0,1949.0,0.0447792617647226,0.0575790658466099,0.0878483429551124,0.0741102248430252,0.9669316916374674,0.9491701587158704,0.914293829243226,0.9360784421571045
